question,tier,score,latency,correct,pred,target,cost,norm_score,bin
 Thomson discusses a different version of the viol,Tier 2,0.7493397129186604,2.328291416168213,False,A,D,12,0.007493397129186604,"(-0.001, 0.2]"
 What kind of consequentialist theory does Dershow,Tier 3,0.9058636363636364,22.1254403591156,True,D,D,30,0.009058636363636364,"(-0.001, 0.2]"
 Altman believes that there are significant diffic,Tier 1,0.49236363636363645,9.09779977798462,False,A,D,4,0.004923636363636364,"(-0.001, 0.2]"
" According to Aquinas, the first precept of natura",Tier 1,0.3775454545454546,12.239763498306274,True,A,A,4,0.003775454545454546,"(-0.001, 0.2]"
 A truly environmental ethic must hold that which ,Tier 2,0.5772272727272728,6.156706809997559,False,A,C,12,0.005772272727272728,"(-0.001, 0.2]"
 Ross argues that the existing body of moral convi,Tier 1,0.45715909090909096,7.8783605098724365,True,A,A,4,0.00457159090909091,"(-0.001, 0.2]"
" According to Cohen, animals are",Tier 1,0.37515909090909094,9.081237554550171,False,A,B,4,0.0037515909090909093,"(-0.001, 0.2]"
 The goal of cognitive-behavioral therapy is to,Tier 2,0.5278863636363637,0.7147965431213379,False,B,A,12,0.005278863636363636,"(-0.001, 0.2]"
" Baxter claims that his ""very general way"" of stat",Tier 2,0.5019043062200959,2.9882731437683105,True,B,B,12,0.005019043062200959,"(-0.001, 0.2]"
 Hardin's approach to the moral issues of hunger a,Tier 1,0.37515909090909094,16.175530672073364,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
 In Rachels's thought experiment with Smith and Jo,Tier 2,0.5278863636363637,1.8823137283325195,True,B,B,12,0.005278863636363636,"(-0.001, 0.2]"
 Of the following social problems that could resul,Tier 2,0.8785909090909092,1.8135323524475098,True,A,A,12,0.008785909090909092,"(-0.001, 0.2]"
 Fine asks us to consider an example in which a pr,Tier 3,0.9142966507177035,11.036475658416748,True,B,B,30,0.009142966507177035,"(-0.001, 0.2]"
 Which of the following theories will approach the,Tier 2,0.5743636363636364,0.6218776702880859,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
 Callahan is against the legalization of euthanasi,Tier 2,0.5559772727272728,2.7410225868225098,True,B,B,12,0.005559772727272728,"(-0.001, 0.2]"
 Audi proposed that we expand Ross's list of prima,Tier 1,0.37843181818181826,19.495795488357544,True,D,D,4,0.0037843181818181825,"(-0.001, 0.2]"
 Critics of speech codes adopted in the 1980s and ,Tier 1,0.49236363636363645,3.922394275665283,False,A,B,4,0.004923636363636364,"(-0.001, 0.2]"
 Richardson-Self discusses which of the following ,Tier 1,0.49236363636363645,9.011353731155396,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
 The two kinds of anti-homosexuality arguments to ,Tier 1,0.37515909090909094,9.993808031082153,False,A,C,4,0.0037515909090909093,"(-0.001, 0.2]"
 Reiman suggests that the refusal to execute crimi,Tier 1,0.4604318181818182,8.936542510986328,False,D,A,4,0.0046043181818181825,"(-0.001, 0.2]"
 Which of the following is a premise of Kass's des,Tier 2,0.6635956937799045,1.85740327835083,True,B,B,12,0.006635956937799044,"(-0.001, 0.2]"
" According to Valls, a just cause for political vi",Tier 1,0.4986387559808614,7.1070637702941895,True,A,A,4,0.004986387559808614,"(-0.001, 0.2]"
 If the killing/letting die distinction is morally,Tier 2,0.7467272727272729,1.0212786197662354,True,C,C,12,0.007467272727272729,"(-0.001, 0.2]"
 Shapiro claims that surveys have been confirmed b,Tier 1,0.45715909090909096,5.562974452972412,True,B,B,4,0.00457159090909091,"(-0.001, 0.2]"
" Leopold claims that history has shown that ""the c",Tier 2,0.6379772727272728,1.5811409950256348,True,D,D,12,0.006379772727272728,"(-0.001, 0.2]"
 Nathanson supports which of the following kinds o,Tier 1,0.49236363636363645,3.9747843742370605,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
" According to Mill, the value of a particular plea",Tier 1,0.37515909090909094,19.707337141036987,False,B,C,4,0.0037515909090909093,"(-0.001, 0.2]"
 Instead of asking why the act of destroying the e,Tier 2,0.5559772727272728,1.7940685749053955,False,D,B,12,0.005559772727272728,"(-0.001, 0.2]"
 In response to Sandel's argument about the relati,Tier 4,1.7872248803827755,1.071730613708496,True,C,C,80,0.017872248803827755,"(-0.001, 0.2]"
 Ashford argues that worries about causing depende,Tier 1,0.45954545454545453,3.032449245452881,False,A,C,4,0.004595454545454545,"(-0.001, 0.2]"
 Stephen Macedo approaches the ethical issue of im,Tier 1,0.3718181818181819,4.438548803329468,True,C,C,4,0.003718181818181819,"(-0.001, 0.2]"
" What is an example of ""mutual coercion, mutually ",Tier 3,0.9880669856459331,20.401023149490356,False,C,A,30,0.00988066985645933,"(-0.001, 0.2]"
" The only way to break out of the ""terrorist cycle",Tier 2,0.69825,1.2029566764831543,True,C,C,12,0.0069825,"(-0.001, 0.2]"
" On Pogge's view, affluent citizens are harming th",Tier 2,0.7551818181818182,4.181360244750977,False,D,C,12,0.007551818181818182,"(-0.001, 0.2]"
 Singer presents his three-premise argument in add,Tier 2,0.6403636363636365,2.554368495941162,True,D,D,12,0.006403636363636365,"(-0.001, 0.2]"
" According to Norcross, which of the following arg",Tier 2,0.8187272727272729,0.9466063976287842,True,C,C,12,0.008187272727272729,"(-0.001, 0.2]"
" Which of the following is, according to the intro",Tier 1,0.49236363636363645,4.264497995376587,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
 The view according to which wars are always (or a,Tier 1,0.3775454545454546,9.332027196884155,True,B,B,4,0.003775454545454546,"(-0.001, 0.2]"
" The principle Arthur calls ""the greater moral evi",Tier 2,0.7493397129186604,3.1237237453460693,True,A,A,12,0.007493397129186604,"(-0.001, 0.2]"
 Nathanson believes that killing another person in,Tier 1,0.4986387559808614,17.321718215942383,True,A,A,4,0.004986387559808614,"(-0.001, 0.2]"
 In response to the argument that embryos are not ,Tier 2,0.7454210526315792,3.609606981277466,False,D,A,12,0.007454210526315792,"(-0.001, 0.2]"
" Why, according to Gill, does Leon Kass think the ",Tier 3,1.1222045454545455,12.503683090209961,True,A,A,30,0.011222045454545455,"(-0.001, 0.2]"
 Mill argues on that even a false opinion should n,Tier 3,0.9802727272727274,17.67151427268982,False,A,B,30,0.009802727272727274,"(-0.001, 0.2]"
 In response to the argument that embryos are not ,Tier 2,0.8814545454545455,3.340441942214966,False,A,D,12,0.008814545454545455,"(-0.001, 0.2]"
" According to Singer, the principle of equality re",Tier 1,0.45715909090909096,5.658512353897095,False,C,B,4,0.00457159090909091,"(-0.001, 0.2]"
 Van den Haag thinks that we can't know whether a ,Tier 2,0.5559772727272728,2.6450560092926025,False,A,B,12,0.005559772727272728,"(-0.001, 0.2]"
 Since we who live in wealthy countries have direc,Tier 2,0.6065454545454546,2.701927661895752,False,A,C,12,0.006065454545454546,"(-0.001, 0.2]"
 Some forms of misogynist speech only target a sub,Tier 1,0.45954545454545453,4.843841552734375,True,C,C,4,0.004595454545454545,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.4381029605865479,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
" According to Hardin, the ""ratchet effect"" refers ",Tier 1,0.3775454545454546,11.529791831970215,True,D,D,4,0.003775454545454546,"(-0.001, 0.2]"
 Kant argues that because sexual attraction involv,Tier 2,0.6379772727272728,1.7009968757629395,True,A,A,12,0.006379772727272728,"(-0.001, 0.2]"
"According to Michael Huemer, the harm of drug use ",Tier 3,0.9522703349282299,29.073092460632324,False,A,B,30,0.009522703349282298,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.1165547370910645,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.6896729469299316,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.2545156478881836,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.5819637775421143,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.18503475189209,False,D,C,12,0.007790717703349283,"(-0.001, 0.2]"
 Wellman accepts that there are other values besid,Tier 1,0.45381818181818184,8.605420589447021,True,C,C,4,0.004538181818181819,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.227123737335205,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.3505921363830566,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,3.9007222652435303,True,B,B,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.1812446117401123,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2355023923444979,4.7141547203063965,True,A,A,30,0.012355023923444978,"(-0.001, 0.2]"
" According to Kant, an imperative that represents ",Tier 1,0.49236363636363645,13.280492782592773,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
 Velleman worries that the word dignity is sometim,Tier 1,0.49406698564593315,9.375422954559326,False,A,C,4,0.004940669856459331,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.7432899475097656,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.0056240558624268,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,1.6603891849517822,True,A,A,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,1.6673634052276611,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.37345027923584,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.3920457363128662,False,D,C,12,0.007790717703349283,"(-0.001, 0.2]"
 An oocyte is,Tier 1,0.37515909090909094,13.600493431091309,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.0248477458953857,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,1.2592179775238037,True,B,B,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.305166721343994,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.8151230812072754,False,B,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.0649471282958984,False,C,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.3128972053527832,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.7582435607910156,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.3303422927856445,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
 What does Hursthouse say about the claim that any,Tier 1,0.49809090909090914,14.12208890914917,True,B,B,4,0.004980909090909091,"(-0.001, 0.2]"
 With respect to the issue of world hunger and pov,Tier 1,0.45715909090909096,17.394943952560425,True,C,C,4,0.00457159090909091,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,7.085523843765259,True,C,C,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,3.064027786254883,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.2426583766937256,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.235196352005005,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,0.7207856178283691,True,B,B,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,6.308214426040649,True,D,D,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,1.6659369468688965,True,B,B,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,1.3013229370117188,True,A,A,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.8168511390686035,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.1918797492980957,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,4.852113485336304,True,B,B,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.7735791206359863,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.9806520938873291,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.2616441249847412,False,B,A,12,0.007790717703349283,"(-0.001, 0.2]"
" On Metz's view, what kind of punishment is justif",Tier 3,0.9935095693779906,25.86723566055298,True,B,B,30,0.009935095693779906,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,9.587915420532227,False,C,A,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,18.739951133728027,True,C,C,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.6534907817840576,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,2.0022964477539062,True,C,C,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.0647244453430176,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,12.11460566520691,True,A,A,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2355023923444979,16.346627712249756,True,B,B,30,0.012355023923444978,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.0228452682495117,False,C,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.5473461151123047,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.1842973232269287,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.1237139701843262,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.8417038917541504,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,7.861137866973877,True,C,C,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.9267568588256836,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,1.8036670684814453,False,C,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.1800756454467773,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,22.533002614974976,True,B,B,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,23.57783555984497,True,A,A,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,2.6829328536987305,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.768092155456543,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.2138772010803223,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2355023923444979,2.941020965576172,True,B,B,30,0.012355023923444978,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.2692999839782715,False,D,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.9350666999816895,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,1.3603408336639404,True,D,D,12,0.007751531100478472,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.9698314666748047,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.666757583618164,True,A,A,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.7647197246551514,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.2766187191009521,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,1.6359996795654297,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.4824209213256836,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,15.902347087860107,False,D,B,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,7.125108957290649,True,C,C,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7751531100478471,0.8834705352783203,True,D,D,12,0.007751531100478472,"(-0.001, 0.2]"
 Which of the following is not a requirement on th,Tier 3,1.535684210526316,45.21960711479187,True,C,C,30,0.01535684210526316,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.0261216163635254,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2739425837320575,10.570619821548462,True,C,C,30,0.012739425837320574,"(-0.001, 0.2]"
A well on the side of a hill penetrates the water ,Tier 3,1.026507177033493,91.08205771446228,True,C,C,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.7483422756195068,False,D,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.2739425837320575,20.786261796951294,True,C,C,30,0.012739425837320574,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.6946775913238525,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,0.8171260356903076,True,B,B,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,1.4424996376037598,False,D,C,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,1.8112220764160156,True,C,C,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.930429697036743,False,C,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7758062200956939,2.6531543731689453,True,A,A,12,0.007758062200956939,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.559208393096924,False,D,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,7.088125705718994,True,C,C,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,13.165265798568726,True,D,D,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.7619380950927734,False,B,D,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.0329866409301758,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,6.131258726119995,True,B,B,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,1.5004260540008545,True,D,D,12,0.007790717703349283,"(-0.001, 0.2]"
Infants and children with a suspected food allergy,Tier 2,0.5245454545454545,0.6292691230773926,True,D,D,12,0.005245454545454545,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 2,0.7790717703349284,2.8103792667388916,False,A,B,12,0.007790717703349283,"(-0.001, 0.2]"
What is the typical body composition of a normal w,Tier 2,0.5743636363636364,1.9246013164520264,True,A,A,12,0.005743636363636364,"(-0.001, 0.2]"
Alcohol is a major risk factor for cancer developm,Tier 2,0.6590239234449763,0.8878695964813232,True,C,C,12,0.006590239234449763,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 4,1.6439760765550242,9.797166347503662,True,C,C,80,0.016439760765550242,"(-0.001, 0.2]"
Which of the following methods is recommended to s,Tier 2,0.6629425837320576,0.7503790855407715,True,B,B,12,0.006629425837320576,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,14.633728265762329,True,D,D,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,7.153808832168579,True,D,D,30,0.01026507177033493,"(-0.001, 0.2]"
"Colonic microbiome:
",Tier 1,0.45381818181818184,4.486471891403198,True,D,D,4,0.004538181818181819,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,28.283605337142944,True,D,D,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,14.083122253417969,True,B,B,30,0.01026507177033493,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.0232416267942583,6.864015817642212,True,D,D,30,0.010232416267942584,"(-0.001, 0.2]"
"Nutrients may pose health risks:
",Tier 3,0.9504976076555026,5.754442930221558,True,A,A,30,0.009504976076555026,"(-0.001, 0.2]"
Intestinal lactase deficiency leads to lactose mal,Tier 2,0.7304318181818182,2.7692742347717285,False,A,B,12,0.007304318181818183,"(-0.001, 0.2]"
Which of the following contributes to vitamin B12 ,Tier 1,0.49236363636363645,4.521289587020874,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
The most direct method for measuring body composit,Tier 2,0.6062775119617226,0.7980468273162842,True,A,A,12,0.006062775119617226,"(-0.001, 0.2]"
Which of the following statements about protein st,Tier 2,0.7790717703349284,2.7372663021087646,True,C,C,12,0.007790717703349283,"(-0.001, 0.2]"
Infants born to mothers who are vegan may be at in,Tier 2,0.6450909090909092,0.6512608528137207,True,C,C,12,0.006450909090909091,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,25.49453091621399,True,A,A,30,0.01026507177033493,"(-0.001, 0.2]"
Which of these factors reduces the risk for cancer,Tier 2,0.6590239234449763,0.6635425090789795,True,B,B,12,0.006590239234449763,"(-0.001, 0.2]"
Which of the following statements about human amin,Tier 1,0.49809090909090914,9.040275573730469,False,D,B,4,0.004980909090909091,"(-0.001, 0.2]"
Which vitamin is required for synthesis of the blo,Tier 2,0.6590239234449763,0.7911491394042969,True,D,D,12,0.006590239234449763,"(-0.001, 0.2]"
"Which of the following statements is correct?
",Tier 2,0.5743636363636364,0.8301012516021729,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
What is the phenotype of a congenital disorder imp,Tier 2,0.5743636363636364,3.9621212482452393,False,A,C,12,0.005743636363636364,"(-0.001, 0.2]"
Was T.R. Malthus correct in concluding that popula,Tier 3,1.0622727272727273,12.342061758041382,True,A,A,30,0.010622727272727273,"(-0.001, 0.2]"
Doses of substances used in animal toxicity studie,Tier 3,1.002,8.059182167053223,True,B,B,30,0.01002,"(-0.001, 0.2]"
Which of the following statements about nutritiona,Tier 4,1.6066555023923446,1.6389875411987305,True,D,D,80,0.016066555023923446,"(-0.001, 0.2]"
It has been observed that a reduction in family si,Tier 3,1.0675909090909093,10.837609052658081,True,B,B,30,0.010675909090909092,"(-0.001, 0.2]"
De novo fatty acid synthesis usually signifies whi,Tier 2,0.6450909090909092,1.4403760433197021,True,D,D,12,0.006450909090909091,"(-0.001, 0.2]"
"What are the main causes of the obesity epidemic?
",Tier 1,0.49236363636363645,5.003341913223267,True,A,A,4,0.004923636363636364,"(-0.001, 0.2]"
Which of the following statements is incorrect reg,Tier 3,1.026507177033493,11.848065614700317,True,A,A,30,0.01026507177033493,"(-0.001, 0.2]"
Which of these factors increases the risk for canc,Tier 2,0.6590239234449763,0.762946605682373,True,C,C,12,0.006590239234449763,"(-0.001, 0.2]"
Which of the following is not a function of vitami,Tier 3,1.4197416267942586,4.642958402633667,True,A,A,30,0.014197416267942586,"(-0.001, 0.2]"
What is the primary method of dietary assessment u,Tier 3,1.0565454545454545,8.180076360702515,True,D,D,30,0.010565454545454545,"(-0.001, 0.2]"
In which form is selenium found in the 25 human se,Tier 1,0.49236363636363645,13.258899450302124,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
"Which of the following statements is correct?
",Tier 1,0.49236363636363645,7.481687545776367,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
The UNICEF model of the causes of malnutrition ide,Tier 2,0.6590239234449763,3.2124152183532715,True,A,A,12,0.006590239234449763,"(-0.001, 0.2]"
Which of the following does not occur with increas,Tier 2,0.7712344497607657,0.6715619564056396,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
How is iron transported in the circulation from th,Tier 2,0.5743636363636364,0.7856404781341553,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
Which of the following is true about the diagnosis,Tier 2,0.8191913875598088,2.7502050399780273,True,A,A,12,0.008191913875598087,"(-0.001, 0.2]"
The measurement of a specific biochemical status i,Tier 2,0.6098863636363637,1.2763862609863281,True,C,C,12,0.0060988636363636375,"(-0.001, 0.2]"
Although theoretically any food protein could act ,Tier 2,0.6629425837320576,2.60504412651062,True,B,B,12,0.006629425837320576,"(-0.001, 0.2]"
"On an average daily basis, the gross energy intake",Tier 1,0.45381818181818184,19.099556922912598,True,D,D,4,0.004538181818181819,"(-0.001, 0.2]"
For which of these two scenarios does the main cha,Tier 3,1.026507177033493,35.47247672080994,True,A,A,30,0.01026507177033493,"(-0.001, 0.2]"
Which vitamin is required for calcium absorption f,Tier 2,0.6590239234449763,0.7009222507476807,True,B,B,12,0.006590239234449763,"(-0.001, 0.2]"
"What is the density of fat free mass?
",Tier 2,0.5777045454545455,1.8926727771759033,True,C,C,12,0.005777045454545455,"(-0.001, 0.2]"
"Fruit and vegetable consumption
",Tier 2,0.5526363636363637,1.423584222793579,True,B,B,12,0.005526363636363637,"(-0.001, 0.2]"
Which of the following statements is correct regar,Tier 1,0.49809090909090914,11.206331253051758,True,B,B,4,0.004980909090909091,"(-0.001, 0.2]"
"Since the 1996 World Food Summit, how has the numb",Tier 2,0.7585227272727273,0.7200376987457275,True,B,B,12,0.007585227272727273,"(-0.001, 0.2]"
